OBSID,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,FREQ_AIR,FREQ_RAIL,IVTT_CAR,IVTT_AIR,IVTT_RAIL,OVTT_AIR,OVTT_RAIL,TCCAR,TCAIR,TCRAIL,chosen
1276,1,15,1,0,1,45,3,369,69,431,100,67,110.96,183.45,76.2,3
1277,1,70,1,0,1,45,3,369,69,431,100,67,110.96,183.45,76.2,2
1278,1,55,1,0,1,45,3,375,69,431,115,85,111.91,186.5,79.2,2
1279,0,70,0,0,0,4,2,500,84,534,96,113,152,205.3,103.9,2
1280,1,45,1,1,1,6,5,152,60,109,98,100,40.66,151.3,42.2,3
1281,1,70,1,0,1,6,5,152,60,109,98,100,40.66,151.3,42.2,1
1282,1,45,1,0,1,6,2,120,60,96,108,90,32.49,151.3,37.6,1
1283,1,35,0,1,1,6,5,129,60,109,98,90,35.34,151.3,40,1
1284,1,70,0,0,1,6,5,195,60,109,98,100,50.35,151.3,45.2,1
1285,1,70,0,0,1,6,8,166,60,148,66,90,47.31,148.45,46.9,2
1286,1,36.5,0,0,1,6,8,166,60,148,66,90,47.31,148.45,46.9,1
1287,1,70,0,1,1,6,8,166,60,148,66,90,47.31,148.45,46.9,1
1288,1,70,1,0,1,36,3,272,58,238,128,85,80.56,169.9,53.8,1
1289,1,70,0,0,1,36,3,266,58,263,93,110,75.24,164.9,66.4,2
1290,1,70,0,0,1,36,3,266,58,263,93,110,75.24,164.9,66.4,1
1291,1,35,1,0,1,36,3,286,58,263,83,110,74.86,161.9,66.4,1
1292,1,35,0,1,1,36,3,293,58,263,78,99,81.32,158.5,64.4,3
1293,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1294,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1295,1,70,0,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1296,1,36.5,0,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1297,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1298,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1299,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1300,1,55,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1301,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1302,1,45,0,1,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1303,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1304,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1305,1,70,0,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1306,1,70,0,1,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1307,1,55,0,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1308,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1309,1,25.61,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1310,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1311,1,70,0,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1312,1,70,0,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1313,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1314,1,35,0,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1315,1,70,1,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1316,1,45,1,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1317,1,70,1,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1318,1,70,1,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1319,1,35,1,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1320,1,70,1,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1321,1,45,1,0,0,36,3,293,58,263,78,99,81.32,158.5,64.4,2
1322,1,35,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,1
1323,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,1
1324,1,70,0,0,1,36,3,293,58,263,78,99,81.32,158.5,64.4,1
1325,1,70,0,0,1,36,3,306,58,263,78,100,83.22,159.9,66.1,2
1326,1,55,0,0,1,36,3,306,58,263,78,100,83.22,159.9,66.1,2
1327,1,55,1,0,1,36,3,306,58,263,78,100,83.22,159.9,66.1,1
1328,1,55,0,0,0,36,3,299,58,263,83,105,82.27,164.9,67.4,2
1329,1,70,1,0,0,45,5,383,69,304,98,115,112.29,191.9,81.2,2
1330,1,35,0,0,1,45,5,355,69,304,90,105,104.5,183.9,80.65,3
1331,1,35,0,1,1,45,5,355,69,304,90,110,104.5,183.9,79.2,2
1332,1,70,0,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1333,1,70,0,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1334,1,31.96,0,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1335,1,45,0,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1336,1,70,1,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1337,1,70,1,0,0,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1338,1,55,1,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1339,1,70,1,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1340,1,70,1,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1341,1,55,1,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,2
1342,1,70,0,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,1
1343,1,70,1,0,1,45,5,355,69,285,79,100,104.5,179.15,72.1,1
1344,1,70,0,1,1,45,5,342,69,304,83,100,102.6,181.9,73.75,2
1345,1,70,0,0,1,45,5,342,69,304,83,100,102.6,181.9,73.75,2
1346,1,45,0,1,1,45,5,342,69,304,83,100,102.6,181.9,73.75,2
1347,1,70,0,0,1,45,5,342,69,304,83,100,102.6,181.9,73.75,2
1348,1,25,0,0,1,45,5,349,69,304,86,95,103.55,182.55,73.2,3
1349,1,70,1,0,1,45,5,349,69,304,86,95,103.55,182.55,73.2,2
1350,1,70,0,0,1,45,5,349,69,304,83,87,103.55,188.45,71.2,3
1351,1,55,0,0,0,45,5,349,69,304,83,87,103.55,188.45,71.2,3
1352,1,5,0,1,1,45,5,349,69,304,83,87,103.55,188.45,71.2,3
1353,1,55,1,0,0,45,5,349,69,304,83,87,103.55,188.45,71.2,3
1354,1,35,0,1,1,45,5,349,69,304,83,87,103.55,188.45,71.2,2
1355,1,70,0,0,1,45,5,349,69,304,83,87,103.55,188.45,71.2,2
1356,1,70,1,0,1,45,5,349,69,304,83,87,103.55,188.45,71.2,2
1357,1,70,1,1,1,45,5,349,69,304,83,87,103.55,188.45,71.2,2
1358,1,70,1,0,1,45,5,349,69,304,83,87,103.55,188.45,71.2,2
1359,1,70,0,0,0,45,5,349,69,304,83,87,103.55,188.45,71.2,1
1360,1,70,0,0,0,45,5,349,69,304,83,87,103.55,188.45,71.2,1
1361,1,70,0,0,1,45,5,306,69,304,118,165,90.82,191.9,77.2,2
1362,1,70,0,0,1,45,5,350,69,304,96,105,104.88,188.25,74.7,2
1363,1,55,0,0,1,45,5,350,69,304,96,105,104.88,188.25,74.7,2
1364,1,55,1,0,1,45,5,350,69,304,96,105,104.88,188.25,74.7,2
1365,1,55,0,0,1,45,5,316,69,285,91,103,94.24,185.7,73.85,2
1366,1,70,1,0,1,45,5,424,69,304,138,150,125.21,186.4,81.2,2
1367,1,55,1,0,1,4,2,475,84,507,71,85,144.02,209.3,101.35,2
1368,1,70,1,0,0,4,2,480,84,534,79,93,144.59,210.3,101.9,2
1369,1,70,1,0,1,4,2,480,84,534,79,93,144.59,210.3,101.9,2
1370,1,45,1,1,0,4,2,480,84,534,79,93,144.59,210.3,101.9,2
1371,1,36.5,0,0,0,45,5,438,69,304,133,150,132.62,191.9,81.2,2
1372,1,70,0,0,1,45,5,393,69,304,118,135,116.28,188.5,76.2,2
1373,1,35,1,0,0,25,12,186,40,120,148,125,42.18,139,45.15,3
1374,1,35,1,1,1,25,12,186,40,120,148,125,42.18,139,45.15,3
1375,1,25,0,0,0,25,12,186,40,120,148,125,42.18,139,45.15,1
1376,1,24.57,1,1,1,6,5,138,60,109,118,75,38.57,155.9,40.35,3
1377,1,70,0,0,1,6,5,138,60,109,118,75,38.57,155.9,40.35,1
1378,1,45,0,0,1,6,2,106,60,96,128,65,30.4,155.9,35.75,3
1379,1,55,0,0,1,6,2,106,60,96,128,65,30.4,155.9,35.75,1
1380,1,31.71,0,0,1,6,2,106,60,96,128,65,30.4,155.9,35.75,1
1381,1,70,0,1,1,6,5,115,60,109,118,65,33.25,155.9,38.15,3
1382,1,25,0,1,1,6,5,115,60,109,118,65,33.25,155.9,38.15,3
1383,1,70,1,1,1,6,5,115,60,109,118,65,33.25,155.9,38.15,3
1384,1,70,1,0,1,6,5,115,60,109,118,65,33.25,155.9,38.15,3
1385,1,70,0,0,1,6,5,115,60,109,118,65,33.25,155.9,38.15,1
1386,1,70,1,0,0,6,5,115,60,109,118,65,33.25,155.9,38.15,1
1387,1,25,0,0,0,6,5,181,60,109,118,75,48.26,155.9,43.35,1
1388,1,70,0,0,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1389,1,55,0,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1390,1,45,0,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1391,1,70,0,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1392,1,45,0,1,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1393,1,55,0,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1394,1,70,0,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1395,1,55,0,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1396,1,35,0,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1397,1,55,0,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1398,1,25,0,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1399,1,70,0,0,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1400,1,55,0,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1401,1,55,0,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1402,1,35,1,1,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1403,1,45,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1404,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1405,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1406,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1407,1,70,1,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1408,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1409,1,25,1,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1410,1,55,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1411,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1412,1,25.45,1,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1413,1,45,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1414,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1415,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1416,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1417,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1418,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1419,1,55,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1420,1,55,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1421,1,25,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,3
1422,1,70,0,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1423,1,55,0,0,0,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1424,1,35,0,0,0,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1425,1,55,0,1,0,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1426,1,45,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1427,1,35,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1428,1,70,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1429,1,35,1,0,1,6,8,152,60,148,86,65,45.22,153.05,45.05,1
1430,1,55,0,0,1,6,8,185,60,148,108,78,51.11,155.9,47.55,3
1431,1,70,1,1,0,6,8,185,60,148,108,78,51.11,155.9,47.55,3
1432,1,35,0,0,1,6,8,185,60,148,108,78,51.11,155.9,47.55,1
1433,1,55,0,0,1,36,5,199,58,190,158,60,60.23,174.5,55.35,3
1434,1,35,0,0,1,36,5,199,58,190,158,60,60.23,174.5,55.35,3
1435,1,70,0,1,1,36,5,199,58,190,158,60,60.23,174.5,55.35,3
1436,1,70,0,1,1,36,5,199,58,190,158,60,60.23,174.5,55.35,3
1437,1,25,1,1,0,36,5,199,58,190,158,60,60.23,174.5,55.35,3
1438,1,55,1,0,1,36,5,199,58,190,158,60,60.23,174.5,55.35,3
1439,1,25,1,1,1,36,5,199,58,190,158,60,60.23,174.5,55.35,3
1440,1,55,0,0,1,36,5,199,58,190,158,60,60.23,174.5,55.35,2
1441,1,45,0,1,1,36,8,216,58,148,123,95,64.03,171.1,52.55,3
1442,1,70,0,0,0,36,8,216,58,148,123,95,64.03,171.1,52.55,2
1443,1,70,0,1,0,36,8,216,58,148,123,95,64.03,171.1,52.55,2
1444,1,70,0,1,1,36,8,216,58,148,123,95,64.03,171.1,52.55,2
1445,1,70,0,1,0,36,8,216,58,148,123,95,64.03,171.1,52.55,2
1446,1,70,0,0,1,36,8,216,58,148,123,95,64.03,171.1,52.55,2
1447,1,70,0,0,1,36,8,216,58,148,123,95,64.03,171.1,52.55,1
1448,1,70,0,1,1,36,3,258,58,238,148,60,78.47,174.5,51.95,3
1449,1,45,0,1,1,36,3,258,58,238,148,60,78.47,174.5,51.95,3
1450,1,70,1,1,1,36,3,258,58,238,148,60,78.47,174.5,51.95,3
1451,1,15,1,1,1,36,3,258,58,238,148,60,78.47,174.5,51.95,3
1452,1,35,0,1,1,36,3,258,58,238,148,60,78.47,174.5,51.95,2
1453,1,70,0,0,1,36,3,299,58,238,148,85,89.49,174.5,55.95,2
1454,1,45,0,0,1,36,3,240,58,223,131,65,65.55,165.1,59.35,3
1455,1,35,1,1,1,36,3,240,58,223,131,65,65.55,165.1,59.35,3
1456,1,55,0,1,0,36,3,240,58,223,131,65,65.55,165.1,59.35,2
1457,1,70,0,0,0,36,3,240,58,223,131,65,65.55,165.1,59.35,2
1458,1,70,1,1,1,36,3,269,58,263,108,90,72.01,169.5,65.05,2
1459,1,55,0,1,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1460,1,70,0,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1461,1,70,0,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1462,1,70,0,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1463,1,70,0,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1464,1,39.03,0,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1465,1,55,0,1,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1466,1,55,0,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1467,1,70,1,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1468,1,45,1,0,1,36,3,272,58,263,103,85,72.77,166.5,64.55,2
1469,1,25,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1470,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1471,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1472,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1473,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1474,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1475,1,15,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1476,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1477,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1478,1,45,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1479,1,45,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1480,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1481,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1482,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1483,1,15,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1484,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1485,1,45,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1486,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1487,1,45,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1488,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1489,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1490,1,5,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1491,1,70,1,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1492,1,55,1,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1493,1,70,1,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1494,1,70,1,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1495,1,55,1,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1496,1,55,1,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1497,1,70,1,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1498,1,25,1,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1499,1,70,1,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1500,1,5,1,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1501,1,15,1,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1502,1,70,1,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1503,1,5,1,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1504,1,70,1,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,3
1505,1,50.45,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1506,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1507,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1508,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1509,1,35,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1510,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1511,1,35,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1512,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1513,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1514,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1515,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1516,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1517,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1518,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1519,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1520,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1521,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1522,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1523,1,55,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1524,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1525,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1526,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1527,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1528,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1529,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1530,1,40,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1531,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1532,1,30.6,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1533,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1534,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1535,1,31.71,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1536,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1537,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1538,1,45,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1539,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1540,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1541,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1542,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1543,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1544,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1545,1,35,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1546,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1547,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1548,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1549,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1550,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1551,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1552,1,45,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1553,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1554,1,30.6,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1555,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1556,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1557,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1558,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1559,1,35,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1560,1,30.6,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1561,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1562,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1563,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1564,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1565,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1566,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1567,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1568,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1569,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1570,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1571,1,55,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1572,1,30.6,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1573,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1574,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1575,1,45,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1576,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1577,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1578,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1579,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1580,1,35,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1581,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1582,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1583,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1584,1,35,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1585,1,35,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1586,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1587,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1588,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1589,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1590,1,30.6,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1591,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1592,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1593,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1594,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1595,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1596,1,35,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1597,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1598,1,30.6,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1599,1,45,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1600,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1601,1,70,0,1,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1602,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1603,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1604,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1605,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1606,1,70,0,1,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1607,1,55,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1608,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1609,1,70,0,0,0,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1610,1,55,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1611,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
1612,1,70,0,0,1,36,3,278,58,263,98,74,79.23,163.1,62.55,2
